,origin,originId,target,targetId,movie,song
33281,bad,44,better,23,Descendants 3,Rotten to the Core (D3 Remix)
33282,bad,44,better,23,Frozen,Reindeer(s) Are Better Than People
33283,bad,44,better,23,High School Musical 3: Senior Year,Walk Away
33284,bad,44,better,23,Home on the Range,(You Ain't) Home on the Range
33285,bad,44,better,23,Lady and the Tramp (Live-Action),What a Shame
33286,bad,44,better,23,The Little Mermaid,Kiss the Girl
33287,bad,44,better,23,Mary Poppins,Supercalifragilistic-expialidocious
33288,bad,44,better,23,Teen Beach 2,Silver Screen
33289,bad,44,better,23,Z-O-M-B-I-E-S,My Year
33290,bad,44,best,24,Aladdin,Prince Ali
33291,bad,44,best,24,Aladdin (Live-Action),Prince Ali
33292,bad,44,best,24,Aladdin and the King of Thieves,Are You in or Out?
33293,bad,44,best,24,Disney's Descendants,Good Is the New Bad
33294,bad,44,best,24,Descendants 2,Chillin' Like a Villain
33295,bad,44,best,24,Descendants 2,Ways to Be Wicked
33296,bad,44,best,24,Descendants 2,What's My Name 
33297,bad,44,best,24,Descendants 3,Good to Be Bad
33298,bad,44,best,24,Descendants 3,VK Mashup
33299,bad,44,best,24,Frozen,Fixer-Upper
33300,bad,44,best,24,High School Musical 3: Senior Year,Scream
33301,bad,44,best,24,High School Musical: The Musical: The Series,Born to Be Brave
33302,bad,44,best,24,The Princess and the Frog,When We're Human
33303,bad,44,best,24,Toy Story 2,Woody's Roundup
33304,bad,44,best,24,Z-O-M-B-I-E-S,My Year
33305,bad,44,dream,25,Aladdin and the King of Thieves,Are You in or Out?
33306,bad,44,dream,25,Descendants 3,Queen of Mean
33307,bad,44,dream,25,Frozen 2,When I Am Older
33308,bad,44,dream,25,High School Musical 3: Senior Year,Scream
33309,bad,44,dream,25,The Lion King 2: Simba's Pride,My Lullaby
33310,bad,44,dream,25,Oliver and Company,Once Upon a Time in New York City
33311,bad,44,dream,25,Teen Beach 2,Silver Screen
33312,bad,44,rock,26,Descendants 2,Chillin' Like a Villain
33313,bad,44,rock,26,Z-O-M-B-I-E-S,My Year
33314,bad,44,fly,27,Frozen 2,Some Things Never Change
33315,bad,44,fly,27,High School Musical: The Musical: The Series,Born to Be Brave
33316,bad,44,fly,27,The Lion King 2: Simba's Pride,My Lullaby
33317,bad,44,light,28,Cars,Behind the Clouds
33318,bad,44,light,28,Disney's Descendants,Good Is the New Bad
33319,bad,44,light,28,Descendants 2,Rather Be With You
33320,bad,44,light,28,High School Musical: The Musical: The Series,A Billion Sorrys
33321,bad,44,sun,29,Bolt,Barking at the Moon
33322,bad,44,sun,29,Cars,Behind the Clouds
33323,bad,44,sun,29,The Princess and the Frog,When We're Human
33324,bad,44,sun,29,Teen Beach 2,Silver Screen
33325,bad,44,sky,30,Cars,Behind the Clouds
33326,bad,44,sky,30,Frozen 2,Some Things Never Change
33327,bad,44,sky,30,High School Musical: The Musical: The Series,Born to Be Brave
33328,bad,44,sky,30,The Lion King 2: Simba's Pride,My Lullaby
33329,bad,44,ride,31,Aladdin and the King of Thieves,Are You in or Out?
33330,bad,44,ride,31,Descendants 2,Rather Be With You
33331,bad,44,live,32,Descendants 2,Ways to Be Wicked
33332,bad,44,live,32,Descendants 3,Good to Be Bad
33333,bad,44,live,32,Frozen 2,Some Things Never Change
33334,bad,44,live,32,The Lion King 2: Simba's Pride,My Lullaby
33335,bad,44,live,32,The Princess and the Frog,When We're Human
33336,bad,44,live,32,Teen Beach 2,Silver Screen
33337,bad,44,call,33,Disney's Descendants,Good Is the New Bad
33338,bad,44,call,33,Disney's Descendants,Rotten to the Core
33339,bad,44,call,33,Descendants 2,What's My Name 
33340,bad,44,call,33,Descendants 3,VK Mashup
33341,bad,44,call,33,Frozen,Reindeer(s) Are Better Than People
33342,bad,44,call,33,Frozen 2,Some Things Never Change
33343,bad,44,call,33,Lady and the Tramp (Live-Action),What a Shame
33344,bad,44,call,33,Z-O-M-B-I-E-S 2,Flesh and Bone
33345,bad,44,friend,34,Aladdin and the King of Thieves,Are You in or Out?
33346,bad,44,friend,34,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
33347,bad,44,friend,34,Descendants 2,Evil
33348,bad,44,friend,34,Descendants 3,Rotten to the Core (D3 Remix)
33349,bad,44,friend,34,The Adventures of Ichabod and Mr. Toad,The Headless Horseman
33350,bad,44,friend,34,Z-O-M-B-I-E-S,My Year
33351,bad,44,girl,35,Disney's Descendants,Evil Like Me
33352,bad,44,girl,35,Hercules,I Won't Say I'm in Love
33353,bad,44,girl,35,High School Musical: The Musical: The Series,A Billion Sorrys
33354,bad,44,girl,35,The Little Mermaid,Kiss the Girl
33355,bad,44,girl,35,Mary Poppins,Supercalifragilistic-expialidocious
33356,bad,44,girl,35,Sofia the First: Once Upon a Princess,Not Ready to Be a Princess
33357,bad,44,free,36,Disney's Descendants,Evil Like Me
33358,bad,44,stay,37,Aladdin,Prince Ali
33359,bad,44,stay,37,Aladdin (Live-Action),Prince Ali
33360,bad,44,stay,37,Aladdin and the King of Thieves,Are You in or Out?
33361,bad,44,stay,37,Descendants 2,Chillin' Like a Villain
33362,bad,44,stay,37,Frozen 2,Some Things Never Change
33363,bad,44,stay,37,High School Musical 3: Senior Year,Walk Away
33364,bad,44,stay,37,Lady and the Tramp,He's a Tramp
33365,bad,44,stay,37,Oliver and Company,Once Upon a Time in New York City
33366,bad,44,stay,37,Z-O-M-B-I-E-S,My Year
33367,bad,44,side,38,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
33368,bad,44,side,38,Descendants 2,Chillin' Like a Villain
33369,bad,44,side,38,Descendants 2,Ways to Be Wicked
33370,bad,44,side,38,Descendants 3,Good to Be Bad
33371,bad,44,side,38,Descendants 3,VK Mashup
33372,bad,44,side,38,Z-O-M-B-I-E-S,My Year
33373,bad,44,lost,39,Cars,Behind the Clouds
33374,bad,44,lost,39,Descendants 2,Ways to Be Wicked
33375,bad,44,lost,39,Descendants 2,What's My Name 
33376,bad,44,lost,39,Descendants 3,Good to Be Bad
33377,bad,44,lost,39,Descendants 3,Rotten to the Core (D3 Remix)
33378,bad,44,lost,39,Descendants 3,VK Mashup
33379,bad,44,lost,39,High School Musical: The Musical: The Series,Born to Be Brave
33380,bad,44,lost,39,Z-O-M-B-I-E-S 2,Flesh and Bone
33381,bad,44,long,40,Disney's Descendants,Evil Like Me
33382,bad,44,long,40,Descendants 2,Ways to Be Wicked
33383,bad,44,long,40,Descendants 3,Rotten to the Core (D3 Remix)
33384,bad,44,long,40,Z-O-M-B-I-E-S,My Year
33385,bad,44,moment,41,Beauty and the Beast (live-action),How Does a Moment Last Forever
33386,bad,44,moment,41,Descendants 3,Good to Be Bad
33387,bad,44,moment,41,Descendants 3,One Kiss
33388,bad,44,moment,41,Frozen 2,Some Things Never Change
33389,bad,44,moment,41,The Little Mermaid,Kiss the Girl
33390,bad,44,moment,41,Z-O-M-B-I-E-S,My Year
33391,bad,44,great,42,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
33392,bad,44,great,42,High School Musical: The Musical: The Series,A Billion Sorrys
33393,bad,44,great,42,Oliver and Company,Once Upon a Time in New York City
33394,bad,44,great,42,The Princess and the Frog,When We're Human
33395,bad,44,great,42,Wreck-it Ralph,"Wreck it, Wreck-it Ralph"
33396,bad,44,head,43,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
33397,bad,44,head,43,Disney's Descendants,Evil Like Me
33398,bad,44,head,43,Descendants 2,Chillin' Like a Villain
33399,bad,44,head,43,Descendants 2,Ways to Be Wicked
33400,bad,44,head,43,Hercules,I Won't Say I'm in Love
33401,bad,44,head,43,High School Musical 3: Senior Year,Scream
33402,bad,44,head,43,The Adventures of Ichabod and Mr. Toad,The Headless Horseman
33403,bad,44,head,43,The Princess and the Frog,When We're Human
33404,bad,44,music,45,High School Musical 3: Senior Year,Scream
33405,bad,44,music,45,The Little Mermaid,Kiss the Girl
33406,bad,44,music,45,The Princess and the Frog,Down in New Orleans
33407,bad,44,music,45,Teen Beach 2,Silver Screen
33408,bad,44,play,46,Hercules,I Won't Say I'm in Love
33409,bad,44,play,46,Lady and the Tramp (Live-Action),What a Shame
33410,bad,44,play,46,The Little Mermaid,Kiss the Girl
33411,bad,44,play,46,The Princess and the Frog,When We're Human
33412,bad,44,play,46,Teen Beach 2,Silver Screen
33413,bad,44,play,46,Toy Story 2,Woody's Roundup
33414,bad,44,fun,47,Descendants 2,Ways to Be Wicked
33415,bad,44,fun,47,Descendants 2,What's My Name 
33416,bad,44,fun,47,The Princess and the Frog,When We're Human
33417,bad,44,fun,47,Teen Beach 2,Silver Screen
33418,bad,44,friends,48,High School Musical: The Musical: The Series,A Billion Sorrys
33419,bad,44,friends,48,Oliver and Company,Once Upon a Time in New York City
33420,bad,44,friends,48,Sofia the First: Once Upon a Princess,Not Ready to Be a Princess
33421,bad,44,dance,49,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
33422,bad,44,dance,49,Descendants 3,Good to Be Bad
33423,bad,44,dance,49,Descendants 3,VK Mashup
33424,bad,44,dance,49,Sofia the First: Once Upon a Princess,Not Ready to Be a Princess
33425,bad,44,mine,51,Descendants 3,Good to Be Bad
33426,bad,44,mine,51,Descendants 3,Queen of Mean
33427,bad,44,mine,51,Frozen 2,Some Things Never Change
33428,bad,44,change,52,Cars,Behind the Clouds
33429,bad,44,change,52,Descendants 2,Ways to Be Wicked
33430,bad,44,change,52,Descendants 3,Good to Be Bad
33431,bad,44,change,52,Frozen,Fixer-Upper
33432,bad,44,change,52,Frozen 2,Some Things Never Change
33433,bad,44,change,52,Lady and the Tramp (Live-Action),What a Shame
33434,bad,44,change,52,Mary Poppins,Supercalifragilistic-expialidocious
33435,bad,44,magic,53,The Princess and the Frog,Down in New Orleans
33436,bad,44,magic,53,Wreck-it Ralph,"Wreck it, Wreck-it Ralph"
33437,bad,44,turn,54,Beauty and the Beast (live-action),How Does a Moment Last Forever
33438,bad,44,turn,54,Beauty and the Beast: The Enchanted Christmas,Don't Fall in Love
33439,bad,44,turn,54,Descendants 3,Good to Be Bad
33440,bad,44,turn,54,Descendants 3,Queen of Mean
33441,bad,44,turn,54,Descendants 3,VK Mashup
33442,bad,44,turn,54,Frozen 2,Some Things Never Change
33443,bad,44,turn,54,High School Musical 3: Senior Year,Scream
33444,bad,44,big,55,Cars,Behind the Clouds
33445,bad,44,big,55,Descendants 2,Rather Be With You
33446,bad,44,big,55,The Adventures of Ichabod and Mr. Toad,The Headless Horseman
33447,bad,44,big,55,The Lion King 2: Simba's Pride,My Lullaby
33448,bad,44,big,55,Oliver and Company,Once Upon a Time in New York City
33449,bad,44,big,55,The Princess and the Frog,When We're Human
33450,bad,44,big,55,Sofia the First: Once Upon a Princess,Not Ready to Be a Princess
33451,bad,44,big,55,Wreck-it Ralph,"Wreck it, Wreck-it Ralph"
33452,bad,44,stand,56,Beauty and the Beast (live-action),How Does a Moment Last Forever
33453,bad,44,stand,56,Disney's Descendants,Good Is the New Bad
33454,bad,44,stand,56,Descendants 2,What's My Name 
33455,bad,44,stand,56,High School Musical: The Musical: The Series,Born to Be Brave
33456,bad,44,stand,56,Lady and the Tramp (Live-Action),What a Shame
33457,bad,44,stand,56,Sofia the First: Once Upon a Princess,Not Ready to Be a Princess
33458,bad,44,stand,56,Wreck-it Ralph,"Wreck it, Wreck-it Ralph"
33459,bad,44,stand,56,Z-O-M-B-I-E-S,My Year
33460,bad,44,stand,56,Z-O-M-B-I-E-S 2,Flesh and Bone
33461,bad,44,hold,57,Beauty and the Beast (live-action),How Does a Moment Last Forever
33462,bad,44,hold,57,The Princess and the Frog,When We're Human
33463,bad,44,hold,57,Z-O-M-B-I-E-S 2,Flesh and Bone
33464,bad,44,king,58,Aladdin and the King of Thieves,Are You in or Out?
33465,bad,44,king,58,High School Musical: The Musical: The Series,Born to Be Brave
33466,bad,44,king,58,The Lion King 2: Simba's Pride,My Lullaby
33467,bad,44,remember,59,Aladdin and the King of Thieves,Are You in or Out?
33468,bad,44,remember,59,Descendants 3,Good to Be Bad
33469,bad,44,remember,59,Descendants 3,VK Mashup
33470,bad,44,knew,60,Aladdin and the King of Thieves,Are You in or Out?
33471,bad,44,knew,60,Teen Beach 2,Silver Screen
33472,music,45,time,0,The Aristocats,Ev'rybody Wants to Be a Cat
33473,music,45,time,0,Camp Rock,Start the Party
33474,music,45,time,0,Camp Rock 2: The Final Jam,Brand New Day
33475,music,45,time,0,Camp Rock 2: The Final Jam,Heart and Soul
33476,music,45,time,0,Coco,Remember Me (Dúo)
33477,music,45,time,0,Frozen,For the First Time in Forever
33478,music,45,time,0,High School Musical 2,You Are the Music in Me
33479,music,45,time,0,High School Musical 2,You Are the Music in Me (Sharpay Version)
33480,music,45,time,0,High School Musical 3: Senior Year,Last Chance
33481,music,45,time,0,High School Musical 3: Senior Year,Scream
33482,music,45,time,0,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33483,music,45,time,0,The Jungle Book 2,W-I-L-D
33484,music,45,time,0,The Little Mermaid,Kiss the Girl
33485,music,45,time,0,The Little Mermaid,Under the Sea
33486,music,45,time,0,The Nightmare Before Christmas,Jack's Obsession
33487,music,45,time,0,The Nightmare Before Christmas,Oogie Boogie's Song
33488,music,45,time,0,A Wrinkle in Time,I Believe
33489,music,45,love,1,Bambi,Little April Shower
33490,music,45,love,1,Bambi,Love Is a Song
33491,music,45,love,1,Camp Rock,We Rock
33492,music,45,love,1,Coco,Remember Me (Dúo)
33493,music,45,love,1,Frozen,For the First Time in Forever
33494,music,45,love,1,High School Musical 3: Senior Year,I Want It All
33495,music,45,love,1,High School Musical 3: Senior Year,Scream
33496,music,45,love,1,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33497,music,45,love,1,The Little Mermaid,Under the Sea
33498,music,45,love,1,The Little Mermaid: Ariel's Beginning,I Remember
33499,music,45,love,1,The Nightmare Before Christmas,Jack's Obsession
33500,music,45,love,1,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33501,music,45,love,1,Pocahontas II: Journey to a New World,What a day in London
33502,music,45,love,1,Teen Beach 2,Silver Screen
33503,music,45,love,1,A Wrinkle in Time,I Believe
33504,music,45,day,2,Bambi,Little April Shower
33505,music,45,day,2,Bambi,Love Is a Song
33506,music,45,day,2,Beauty and the Beast (live-action),Aria
33507,music,45,day,2,Camp Rock,Play My Music
33508,music,45,day,2,Camp Rock,We Rock
33509,music,45,day,2,Camp Rock 2: The Final Jam,Brand New Day
33510,music,45,day,2,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33511,music,45,day,2,High School Musical,Bop to the Top
33512,music,45,day,2,High School Musical 2,Work This Out
33513,music,45,day,2,High School Musical 3: Senior Year,Scream
33514,music,45,day,2,High School Musical: The Musical: The Series,Role of a Lifetime
33515,music,45,day,2,The Little Mermaid,Under the Sea
33516,music,45,day,2,Mary Poppins Returns,The Royal Doulton Music Hall
33517,music,45,day,2,Pocahontas II: Journey to a New World,What a day in London
33518,music,45,day,2,Teen Beach Movie,Cruisin' for a Bruisin'
33519,music,45,day,2,Teen Beach 2,Silver Screen
33520,music,45,heart,3,The Aristocats,Scales and Arpeggios
33521,music,45,heart,3,Camp Rock,We Rock
33522,music,45,heart,3,Camp Rock 2: The Final Jam,Brand New Day
33523,music,45,heart,3,Camp Rock 2: The Final Jam,Heart and Soul
33524,music,45,heart,3,Coco,Much Needed Advice
33525,music,45,heart,3,Coco,Remember Me (Dúo)
33526,music,45,heart,3,High School Musical,I Can't Take My Eyes off of You
33527,music,45,heart,3,High School Musical 3: Senior Year,Scream
33528,music,45,heart,3,High School Musical: The Musical: The Series,Role of a Lifetime
33529,music,45,heart,3,The Nightmare Before Christmas,Jack's Obsession
33530,music,45,heart,3,Pocahontas II: Journey to a New World,What a day in London
33531,music,45,heart,3,Song of the South,Song of the South
33532,music,45,heart,3,Teen Beach Movie,Meant to Be
33533,music,45,heart,3,Teen Beach 2,Silver Screen
33534,music,45,find,4,Aladdin (Live-Action),Arabian Nights (2019)
33535,music,45,find,4,The Aristocats,Scales and Arpeggios
33536,music,45,find,4,Disney's Descendants,Night Is Young
33537,music,45,find,4,Frozen,For the First Time in Forever
33538,music,45,find,4,High School Musical,I Can't Take My Eyes off of You
33539,music,45,find,4,High School Musical 2,Work This Out
33540,music,45,find,4,High School Musical 2,You Are the Music in Me
33541,music,45,find,4,High School Musical 2,You Are the Music in Me (Sharpay Version)
33542,music,45,find,4,High School Musical 3: Senior Year,Scream
33543,music,45,find,4,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33544,music,45,find,4,The Nightmare Before Christmas,Jack's Obsession
33545,music,45,find,4,Pocahontas II: Journey to a New World,Wait Till He Sees You
33546,music,45,find,4,Pocahontas II: Journey to a New World,What a day in London
33547,music,45,find,4,Teen Beach Movie,Meant to Be
33548,music,45,find,4,A Wrinkle in Time,I Believe
33549,music,45,life,5,Bambi,Love Is a Song
33550,music,45,life,5,Coco,Much Needed Advice
33551,music,45,life,5,Enchanted,So Close
33552,music,45,life,5,Frozen,For the First Time in Forever
33553,music,45,life,5,A Goofy Movie,Nobody Else But You
33554,music,45,life,5,The Little Mermaid,Under the Sea
33555,music,45,life,5,The Little Mermaid 2: Return to the Sea,Here on the Land and Sea
33556,music,45,life,5,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33557,music,45,life,5,A Wrinkle in Time,I Believe
33558,music,45,feel,6,Camp Rock,Play My Music
33559,music,45,feel,6,Camp Rock,Start the Party
33560,music,45,feel,6,Camp Rock,We Rock
33561,music,45,feel,6,Camp Rock 2: The Final Jam,Heart and Soul
33562,music,45,feel,6,Frozen,For the First Time in Forever
33563,music,45,feel,6,High School Musical,I Can't Take My Eyes off of You
33564,music,45,feel,6,High School Musical 2,You Are the Music in Me
33565,music,45,feel,6,The Nightmare Before Christmas,What's This
33566,music,45,feel,6,The Princess and the Frog,Down in New Orleans
33567,music,45,feel,6,The Princess and the Frog,Down in New Orleans (Finale)
33568,music,45,feel,6,Teen Beach Movie,Meant to Be
33569,music,45,wanna,7,Camp Rock,Play My Music
33570,music,45,wanna,7,Camp Rock,Start the Party
33571,music,45,wanna,7,Camp Rock,We Rock
33572,music,45,wanna,7,Camp Rock 2: The Final Jam,Brand New Day
33573,music,45,wanna,7,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33574,music,45,wanna,7,Disney's Descendants,Night Is Young
33575,music,45,wanna,7,Frozen,For the First Time in Forever
33576,music,45,wanna,7,The Jungle Book 2,W-I-L-D
33577,music,45,wanna,7,The Little Mermaid,Kiss the Girl
33578,music,45,wanna,7,The Princess and the Frog,Down in New Orleans
33579,music,45,good,8,Aladdin (Live-Action),Arabian Nights (2019)
33580,music,45,good,8,Camp Rock,Play My Music
33581,music,45,good,8,Camp Rock 2: The Final Jam,Brand New Day
33582,music,45,good,8,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33583,music,45,good,8,Frozen,For the First Time in Forever
33584,music,45,good,8,High School Musical,I Can't Take My Eyes off of You
33585,music,45,good,8,High School Musical 2,Work This Out
33586,music,45,good,8,The Jungle Book 2,W-I-L-D
33587,music,45,good,8,The Nightmare Before Christmas,What's This
33588,music,45,good,8,Pocahontas II: Journey to a New World,Wait Till He Sees You
33589,music,45,good,8,Pocahontas II: Journey to a New World,What a day in London
33590,music,45,good,8,The Princess and the Frog,Down in New Orleans
33591,music,45,good,8,Teen Beach 2,Silver Screen
33592,music,45,sing,9,The Aristocats,Ev'rybody Wants to Be a Cat
33593,music,45,sing,9,The Aristocats,Scales and Arpeggios
33594,music,45,sing,9,Bambi,Let's Sing a Gay Little Spring Song
33595,music,45,sing,9,Beauty and the Beast (live-action),Aria
33596,music,45,sing,9,Camp Rock,Play My Music
33597,music,45,sing,9,Camp Rock 2: The Final Jam,Brand New Day
33598,music,45,sing,9,Camp Rock 2: The Final Jam,Heart and Soul
33599,music,45,sing,9,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33600,music,45,sing,9,Coco,Much Needed Advice
33601,music,45,sing,9,Coco,Remember Me (Dúo)
33602,music,45,sing,9,High School Musical 2,You Are the Music in Me
33603,music,45,sing,9,High School Musical 2,You Are the Music in Me (Sharpay Version)
33604,music,45,sing,9,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33605,music,45,sing,9,The Little Mermaid: Ariel's Beginning,I Remember
33606,music,45,sing,9,The Little Mermaid 2: Return to the Sea,Here on the Land and Sea
33607,music,45,sing,9,Pocahontas II: Journey to a New World,What a day in London
33608,music,45,things,10,Bambi,Let's Sing a Gay Little Spring Song
33609,music,45,things,10,High School Musical,I Can't Take My Eyes off of You
33610,music,45,things,10,High School Musical 2,Work This Out
33611,music,45,things,10,High School Musical: The Musical: The Series,Role of a Lifetime
33612,music,45,things,10,The Little Mermaid,Under the Sea
33613,music,45,things,10,The Nightmare Before Christmas,Jack's Obsession
33614,music,45,things,10,The Nightmare Before Christmas,What's This
33615,music,45,things,10,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33616,music,45,things,10,Pocahontas II: Journey to a New World,What a day in London
33617,music,45,things,10,Teen Beach Movie,Cruisin' for a Bruisin'
33618,music,45,night,11,Aladdin (Live-Action),Arabian Nights (2019)
33619,music,45,night,11,Camp Rock,Play My Music
33620,music,45,night,11,Camp Rock,We Rock
33621,music,45,night,11,Coco,Remember Me (Dúo)
33622,music,45,night,11,Disney's Descendants,Night Is Young
33623,music,45,night,11,Frozen,For the First Time in Forever
33624,music,45,night,11,The Jungle Book 2,W-I-L-D
33625,music,45,night,11,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33626,music,45,night,11,The Princess and the Frog,Down in New Orleans
33627,music,45,night,11,The Princess and the Frog,Down in New Orleans (Finale)
33628,music,45,true,12,Coco,Much Needed Advice
33629,music,45,true,12,Frozen,For the First Time in Forever
33630,music,45,true,12,High School Musical,I Can't Take My Eyes off of You
33631,music,45,true,12,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33632,music,45,true,12,The Jungle Book 2,W-I-L-D
33633,music,45,true,12,The Princess and the Frog,Down in New Orleans
33634,music,45,true,12,The Princess and the Frog,Down in New Orleans (Finale)
33635,music,45,true,12,Teen Beach Movie,Meant to Be
33636,music,45,true,12,Teen Beach 2,Silver Screen
33637,music,45,man,13,High School Musical 3: Senior Year,Scream
33638,music,45,man,13,The Jungle Book 2,W-I-L-D
33639,music,45,man,13,The Nightmare Before Christmas,Oogie Boogie's Song
33640,music,45,man,13,Teen Beach Movie,Cruisin' for a Bruisin'
33641,music,45,well,14,Aladdin (Live-Action),Arabian Nights (2019)
33642,music,45,well,14,Camp Rock,We Rock
33643,music,45,well,14,High School Musical 2,Work This Out
33644,music,45,well,14,High School Musical 3: Senior Year,I Want It All
33645,music,45,well,14,The Nightmare Before Christmas,Oogie Boogie's Song
33646,music,45,well,14,Pocahontas II: Journey to a New World,Wait Till He Sees You
33647,music,45,well,14,Pocahontas II: Journey to a New World,What a day in London
33648,music,45,well,14,Song of the South,Song of the South
33649,music,45,thing,15,Bambi,Let's Sing a Gay Little Spring Song
33650,music,45,thing,15,Camp Rock,Play My Music
33651,music,45,thing,15,Camp Rock,We Rock
33652,music,45,thing,15,Camp Rock 2: The Final Jam,Can't Back Down
33653,music,45,thing,15,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33654,music,45,thing,15,High School Musical,I Can't Take My Eyes off of You
33655,music,45,thing,15,High School Musical 3: Senior Year,Scream
33656,music,45,thing,15,The Jungle Book 2,W-I-L-D
33657,music,45,thing,15,Mary Poppins Returns,The Royal Doulton Music Hall
33658,music,45,thing,15,The Nightmare Before Christmas,Jack's Obsession
33659,music,45,thing,15,Pocahontas II: Journey to a New World,What a day in London
33660,music,45,thing,15,Teen Beach 2,Silver Screen
33661,music,45,thing,15,A Wrinkle in Time,I Believe
33662,music,45,song,16,Bambi,Little April Shower
33663,music,45,song,16,Bambi,Let's Sing a Gay Little Spring Song
33664,music,45,song,16,Bambi,Love Is a Song
33665,music,45,song,16,Camp Rock,Play My Music
33666,music,45,song,16,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33667,music,45,song,16,Coco,Much Needed Advice
33668,music,45,song,16,Coco,Remember Me (Dúo)
33669,music,45,song,16,Disney's Descendants,Night Is Young
33670,music,45,song,16,High School Musical 2,You Are the Music in Me
33671,music,45,song,16,High School Musical 2,You Are the Music in Me (Sharpay Version)
33672,music,45,song,16,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33673,music,45,song,16,The Little Mermaid,Kiss the Girl
33674,music,45,song,16,The Little Mermaid: Ariel's Beginning,I Remember
33675,music,45,song,16,The Nightmare Before Christmas,Oogie Boogie's Song
33676,music,45,song,16,Song of the South,Song of the South
33677,music,45,eyes,17,Camp Rock,Start the Party
33678,music,45,eyes,17,Camp Rock 2: The Final Jam,Can't Back Down
33679,music,45,eyes,17,Coco,Remember Me (Dúo)
33680,music,45,eyes,17,High School Musical,I Can't Take My Eyes off of You
33681,music,45,eyes,17,High School Musical 3: Senior Year,Can I Have This Dance
33682,music,45,eyes,17,The Hunchback of Notre-Dame 2,Le Jour D'Amour
33683,music,45,eyes,17,The Nightmare Before Christmas,Oogie Boogie's Song
33684,music,45,eyes,17,The Nightmare Before Christmas,What's This
33685,music,45,eyes,17,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33686,music,45,eyes,17,Pocahontas II: Journey to a New World,What a day in London
33687,music,45,eyes,17,Teen Beach Movie,Meant to Be
33688,music,45,hear,18,Bambi,Little April Shower
33689,music,45,hear,18,Camp Rock,Play My Music
33690,music,45,hear,18,Camp Rock,Start the Party
33691,music,45,hear,18,Camp Rock 2: The Final Jam,Brand New Day
33692,music,45,hear,18,Camp Rock 2: The Final Jam,Can't Back Down
33693,music,45,hear,18,Camp Rock 2: The Final Jam,Wouldn't Change a Thing
33694,music,45,hear,18,Coco,Remember Me (Dúo)
33695,music,45,hear,18,High School Musical 2,You Are the Music in Me
33696,music,45,hear,18,High School Musical 2,You Are the Music in Me (Sharpay Version)
33697,music,45,hear,18,High School Musical 3: Senior Year,Scream
33698,music,45,hear,18,The Little Mermaid,Under the Sea
33699,music,45,hear,18,The Little Mermaid 2: Return to the Sea,Here on the Land and Sea
33700,music,45,hear,18,The Nightmare Before Christmas,Oogie Boogie's Song
33701,music,45,hear,18,The Nightmare Before Christmas,What's This
33702,music,45,hear,18,Pete's Dragon,"Boo Bop Bop Bop Bop (I Love You, Too)"
33703,music,45,hear,18,The Princess and the Frog,Down in New Orleans
33704,music,45,hear,18,The Princess and the Frog,Down in New Orleans (Finale)
33705,music,45,hear,18,Song of the South,Song of the South
33706,music,45,keep,19,Coco,Remember Me (Dúo)
33707,music,45,keep,19,High School Musical,Bop to the Top
33708,music,45,keep,19,High School Musical 2,You Are the Music in Me
33709,music,45,keep,19,High School Musical 3: Senior Year,Can I Have This Dance
33710,music,45,keep,19,High School Musical 3: Senior Year,I Want It All
33711,music,45,keep,19,Mary Poppins Returns,The Royal Doulton Music Hall
33712,music,45,keep,19,The Nightmare Before Christmas,Jack's Obsession
33713,music,45,inside,20,Camp Rock 2: The Final Jam,Heart and Soul
33714,music,45,inside,20,High School Musical 2,You Are the Music in Me
33715,music,45,inside,20,High School Musical 2,You Are the Music in Me (Sharpay Version)
33716,music,45,inside,20,High School Musical 3: Senior Year,Scream
33717,music,45,inside,20,The Nightmare Before Christmas,Jack's Obsession
33718,music,45,inside,20,The Nightmare Before Christmas,What's This
33719,music,45,inside,20,A Wrinkle in Time,I Believe
33720,music,45,start,21,Camp Rock,Start the Party
33721,music,45,start,21,Camp Rock 2: The Final Jam,Heart and Soul
